C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_47_59_451.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_47_59_451.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_47_59_451.jpg, 0, 0.4547734, 0, 0.4611728
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_47_59_554.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_47_59_554.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_47_59_554.jpg, 0, 0.7531554, 0, 1.17072
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_47_59_656.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_47_59_656.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_47_59_656.jpg, -0.0473829, 1, 0, 2.227483
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_47_59_759.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_47_59_759.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_47_59_759.jpg, -0.4060382, 0.8125801, 0, 3.497405
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_47_59_860.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_47_59_860.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_47_59_860.jpg, -0.7116893, 0.506929, 0, 4.191679
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_47_59_961.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_47_59_961.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_47_59_961.jpg, -1, 0.2147203, 0, 4.485793
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_00_061.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_00_061.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_00_061.jpg, -0.6980049, 0, 0, 4.522875
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_00_163.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_00_163.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_00_163.jpg, -0.3946073, 0, 0, 4.495531
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_00_263.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_00_263.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_00_263.jpg, -0.09364393, 0.2467959, 0, 4.592599
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_00_364.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_00_364.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_00_364.jpg, 0, 0.5425441, 0, 5.04146
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_00_467.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_00_467.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_00_467.jpg, 0, 0.8401129, 0, 5.853761
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_00_571.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_00_571.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_00_571.jpg, 0, 1, 0, 6.963624
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_00_673.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_00_673.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_00_673.jpg, -0.1002894, 1, 0, 8.09865
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_00_776.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_00_776.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_00_776.jpg, -0.4056462, 0.7069513, 0, 8.987251
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_00_880.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_00_880.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_00_880.jpg, -0.3435163, 0.3468553, 0, 9.569077
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_00_984.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_00_984.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_00_984.jpg, -0.04620938, 0.1026838, 0, 9.711449
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_01_085.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_01_085.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_01_085.jpg, 0, 0.4069574, 0, 9.928974
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_01_188.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_01_188.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_01_188.jpg, 0, 0.6999422, 0, 10.51885
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_01_288.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_01_288.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_01_288.jpg, 0, 1, 0, 11.54598
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_01_391.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_01_391.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_01_391.jpg, 0, 1, 0, 12.57392
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_01_494.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_01_494.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_01_494.jpg, -0.1782312, 0.9327451, 0, 13.74887
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_01_597.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_01_597.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_01_597.jpg, -0.3660541, 0.5777628, 0, 14.60745
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_01_698.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_01_698.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_01_698.jpg, -0.06321578, 0.2749245, 0, 14.4918
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_01_801.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_01_801.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_01_801.jpg, 0, 0, 0, 15.03397
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_01_909.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_01_909.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_01_909.jpg, 0, 0.2938116, 0, 14.48608
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_02_010.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_02_010.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_02_010.jpg, 0, 0.5885715, 0, 15.34601
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_02_114.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_02_114.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_02_114.jpg, 0, 0.6924865, 0, 15.77712
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_02_218.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_02_218.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_02_218.jpg, -0.162039, 0.3482943, 0, 16.20995
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_02_319.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_02_319.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_02_319.jpg, -0.4661172, 0.04421608, 0, 16.65403
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_02_421.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_02_421.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_02_421.jpg, -0.3631345, 0, 0, 15.90882
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_02_524.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_02_524.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_02_524.jpg, -0.1386652, 0, 0, 16.30992
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_02_627.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_02_627.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_02_627.jpg, -0.4489881, 0, 0, 15.60275
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_02_734.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_02_734.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_02_734.jpg, -0.5743386, 0, 0, 15.85608
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_02_838.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_02_838.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_02_838.jpg, -0.2216114, 0, 0, 15.67853
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_02_942.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_02_942.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_02_942.jpg, 0, 0.2308515, 0, 15.06394
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_03_047.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_03_047.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_03_047.jpg, 0, 0.5267184, 0, 15.84669
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_03_148.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_03_148.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_03_148.jpg, 0, 0.8186285, 0, 16.22382
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_03_251.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_03_251.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_03_251.jpg, 0, 1, 0, 17.42324
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_03_354.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_03_354.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_03_354.jpg, 0, 1, 0, 18.29149
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_03_456.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_03_456.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_03_456.jpg, -0.0420939, 0.9427282, 0, 19.46794
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_03_562.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_03_562.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_03_562.jpg, -0.2521786, 0.5836007, 0, 20.27953
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_03_666.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_03_666.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_03_666.jpg, 0, 0.28643, 0, 20.41059
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_03_769.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_03_769.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_03_769.jpg, 0, 0, 0, 20.62182
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_03_871.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_03_871.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_03_871.jpg, 0, 0, 0, 20.09167
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_03_976.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_03_976.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_03_976.jpg, -0.2969616, 0, 0, 20.17386
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_04_076.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_04_076.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_04_076.jpg, -0.2764167, 0, 0, 19.55474
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_04_179.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_04_179.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_04_179.jpg, 0, 0.0454179, 0, 19.29826
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_04_281.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_04_281.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_04_281.jpg, 0, 0.3502236, 0, 19.69164
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_04_381.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_04_381.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_04_381.jpg, 0, 0.2359549, 0, 19.62358
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_04_483.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_04_483.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_04_483.jpg, 0, 0, 0, 19.86269
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_04_585.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_04_585.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_04_585.jpg, 0, 0, 0, 19.3027
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_04_685.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_04_685.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_04_685.jpg, 0, 0.282855, 0, 19.61783
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_04_787.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_04_787.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_04_787.jpg, 0, 0.2997219, 0, 19.5859
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_04_892.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_04_892.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_04_892.jpg, -0.278229, 0.00305583, 0, 19.83833
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_04_996.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_04_996.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_04_996.jpg, -0.04832011, 0, 0, 19.26635
C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\center_2021_12_31_13_48_05_101.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\left_2021_12_31_13_48_05_101.jpg, C:\Users\jadha\Desktop\Udemy SDC\simulator-windows-64\Driving_Data\IMG\right_2021_12_31_13_48_05_101.jpg, -0.0761313, 0, 0, 19.00253
